"profile","Park","year","quartile","rate_of_change","profile_direction"
"36","Oceanside 156th Pl, Long Beach","15","mean",-0.565557829724459,"Erosion"
"36","Oceanside 156th Pl, Long Beach","16","yearly_ROC_min_dist_to_BP",2.37968819121975,"Accretion"
"36","Oceanside 156th Pl, Long Beach","16","yearly_ROC_q1_dist_to_BP",-1.58717737313798,"Erosion"
"36","Oceanside 156th Pl, Long Beach","16","yearly_ROC_med_dist_to_BP",-7.07273284254318,"Erosion"
"36","Oceanside 156th Pl, Long Beach","16","yearly_ROC_q3_dist_to_BP",-15.1545123162572,"Erosion"
"36","Oceanside 156th Pl, Long Beach","16","yearly_ROC_max_dist_to_BP",-28.2418471383015,"Erosion"
"36","Oceanside 156th Pl, Long Beach","16","mean",-12.6203118087803,"Erosion"
"36","Oceanside 156th Pl, Long Beach","17","yearly_ROC_min_dist_to_BP",-8.09531322531642,"Erosion"
"36","Oceanside 156th Pl, Long Beach","17","yearly_ROC_q1_dist_to_BP",-4.82193890910793,"Erosion"
"36","Oceanside 156th Pl, Long Beach","17","yearly_ROC_med_dist_to_BP",0.16491819629483,"Accretion"
"36","Oceanside 156th Pl, Long Beach","17","yearly_ROC_q3_dist_to_BP",8.68644780087278,"Accretion"
"36","Oceanside 156th Pl, Long Beach","17","yearly_ROC_max_dist_to_BP",26.5554213289075,"Accretion"
"36","Oceanside 156th Pl, Long Beach","17","mean",8.90468677468358,"Accretion"
"36","Oceanside 156th Pl, Long Beach","18","yearly_ROC_min_dist_to_BP",0.983763660016258,"Accretion"
"36","Oceanside 156th Pl, Long Beach","18","yearly_ROC_q1_dist_to_BP",0.847003519785597,"Accretion"
"36","Oceanside 156th Pl, Long Beach","18","yearly_ROC_med_dist_to_BP",0.655783913825192,"Accretion"
"36","Oceanside 156th Pl, Long Beach","18","yearly_ROC_q3_dist_to_BP",0.369515299264661,"Accretion"
"36","Oceanside 156th Pl, Long Beach","18","yearly_ROC_max_dist_to_BP",-0.105997768514496,"Erosion"
"36","Oceanside 156th Pl, Long Beach","18","mean",0.483763660016258,"Accretion"
"36","Oceanside 156th Pl, Long Beach","19","yearly_ROC_min_dist_to_BP",4.40821985943554,"Accretion"
"36","Oceanside 156th Pl, Long Beach","19","yearly_ROC_q1_dist_to_BP",4.52000533934006,"Accretion"
"36","Oceanside 156th Pl, Long Beach","19","yearly_ROC_med_dist_to_BP",4.67682350059221,"Accretion"
"36","Oceanside 156th Pl, Long Beach","19","yearly_ROC_q3_dist_to_BP",4.91272771546261,"Accretion"
"36","Oceanside 156th Pl, Long Beach","19","yearly_ROC_max_dist_to_BP",5.30762362629487,"Accretion"
"36","Oceanside 156th Pl, Long Beach","19","mean",4.40821985943554,"Accretion"
"36","Oceanside 156th Pl, Long Beach","20","yearly_ROC_min_dist_to_BP",-0.988015475997763,"Erosion"
"36","Oceanside 156th Pl, Long Beach","20","yearly_ROC_q1_dist_to_BP",-2.08543013267905,"Erosion"
"36","Oceanside 156th Pl, Long Beach","20","yearly_ROC_med_dist_to_BP",-3.62042356578091,"Erosion"
"36","Oceanside 156th Pl, Long Beach","20","yearly_ROC_q3_dist_to_BP",-5.91963572148301,"Erosion"
"36","Oceanside 156th Pl, Long Beach","20","yearly_ROC_max_dist_to_BP",-9.74185701613129,"Erosion"
"36","Oceanside 156th Pl, Long Beach","20","mean",-4.98801547599776,"Erosion"
"37","Oceanside 115th Ln, Long Beach","97","yearly_ROC_min_dist_to_BP",NA,NA
"37","Oceanside 115th Ln, Long Beach","97","yearly_ROC_q1_dist_to_BP",NA,NA
"37","Oceanside 115th Ln, Long Beach","97","yearly_ROC_med_dist_to_BP",NA,NA
"37","Oceanside 115th Ln, Long Beach","97","yearly_ROC_q3_dist_to_BP",NA,NA
"37","Oceanside 115th Ln, Long Beach","97","yearly_ROC_max_dist_to_BP",NA,NA
"37","Oceanside 115th Ln, Long Beach","98","yearly_ROC_min_dist_to_BP",-7.3694967822959,"Erosion"
"37","Oceanside 115th Ln, Long Beach","98","yearly_ROC_q1_dist_to_BP",-6.69858317106246,"Erosion"
"37","Oceanside 115th Ln, Long Beach","98","yearly_ROC_med_dist_to_BP",-5.66441846237711,"Erosion"
"37","Oceanside 115th Ln, Long Beach","98","yearly_ROC_q3_dist_to_BP",-3.86303816807207,"Erosion"
"37","Oceanside 115th Ln, Long Beach","98","yearly_ROC_max_dist_to_BP",0.058071909381323,"Accretion"
"37","Oceanside 115th Ln, Long Beach","98","mean",-3.8694967822959,"Erosion"
"37","Oceanside 115th Ln, Long Beach","99","yearly_ROC_min_dist_to_BP",10.2915756222506,"Accretion"
"37","Oceanside 115th Ln, Long Beach","99","yearly_ROC_q1_dist_to_BP",9.25114344024436,"Accretion"
"37","Oceanside 115th Ln, Long Beach","99","yearly_ROC_med_dist_to_BP",7.6757108563366,"Accretion"
"37","Oceanside 115th Ln, Long Beach","99","yearly_ROC_q3_dist_to_BP",5.01061057302461,"Accretion"
"37","Oceanside 115th Ln, Long Beach","99","yearly_ROC_max_dist_to_BP",-0.466017244071507,"Erosion"
"37","Oceanside 115th Ln, Long Beach","99","mean",5.2915756222506,"Accretion"
"37","Oceanside 115th Ln, Long Beach","10","yearly_ROC_min_dist_to_BP",3.64730591900717,"Accretion"
"37","Oceanside 115th Ln, Long Beach","10","yearly_ROC_q1_dist_to_BP",9.54667076334814,"Accretion"
"37","Oceanside 115th Ln, Long Beach","10","yearly_ROC_med_dist_to_BP",18.7093122562205,"Accretion"
"37","Oceanside 115th Ln, Long Beach","10","yearly_ROC_q3_dist_to_BP",34.8715780527697,"Accretion"
"37","Oceanside 115th Ln, Long Beach","10","yearly_ROC_max_dist_to_BP",70.9636003892248,"Accretion"
"37","Oceanside 115th Ln, Long Beach","10","mean",37.1473059190072,"Accretion"
"37","Oceanside 115th Ln, Long Beach","11","yearly_ROC_min_dist_to_BP",8.1258984574746,"Accretion"
"37","Oceanside 115th Ln, Long Beach","11","yearly_ROC_q1_dist_to_BP",4.94245661286627,"Accretion"
"37","Oceanside 115th Ln, Long Beach","11","yearly_ROC_med_dist_to_BP",0.627464243661395,"Accretion"
"37","Oceanside 115th Ln, Long Beach","11","yearly_ROC_q3_dist_to_BP",-5.55004534527171,"Erosion"
"37","Oceanside 115th Ln, Long Beach","11","yearly_ROC_max_dist_to_BP",-15.1168710112589,"Erosion"
"37","Oceanside 115th Ln, Long Beach","11","mean",-3.3741015425254,"Erosion"
"37","Oceanside 115th Ln, Long Beach","12","yearly_ROC_min_dist_to_BP",-10.2315404629697,"Erosion"
"37","Oceanside 115th Ln, Long Beach","12","yearly_ROC_q1_dist_to_BP",-7.08826932144406,"Erosion"
"37","Oceanside 115th Ln, Long Beach","12","yearly_ROC_med_dist_to_BP",-2.51041375864929,"Erosion"
"37","Oceanside 115th Ln, Long Beach","12","yearly_ROC_q3_dist_to_BP",4.77123970849822,"Accretion"
"37","Oceanside 115th Ln, Long Beach","12","yearly_ROC_max_dist_to_BP",18.139692962884,"Accretion"
"37","Oceanside 115th Ln, Long Beach","12","mean",3.76845953703032,"Accretion"
"37","Oceanside 115th Ln, Long Beach","13","yearly_ROC_min_dist_to_BP",16.5270418794306,"Accretion"
"37","Oceanside 115th Ln, Long Beach","13","yearly_ROC_q1_dist_to_BP",14.0227730175498,"Accretion"
"37","Oceanside 115th Ln, Long Beach","13","yearly_ROC_med_dist_to_BP",10.6633031771257,"Accretion"
"37","Oceanside 115th Ln, Long Beach","13","yearly_ROC_q3_dist_to_BP",5.92189277309798,"Accretion"
"37","Oceanside 115th Ln, Long Beach","13","yearly_ROC_max_dist_to_BP",-1.26951499885861,"Erosion"
"37","Oceanside 115th Ln, Long Beach","13","mean",8.02704187943057,"Accretion"
"37","Oceanside 115th Ln, Long Beach","14","yearly_ROC_min_dist_to_BP",-3.86443791335895,"Erosion"
"37","Oceanside 115th Ln, Long Beach","14","yearly_ROC_q1_dist_to_BP",-3.32624504169723,"Erosion"
"37","Oceanside 115th Ln, Long Beach","14","yearly_ROC_med_dist_to_BP",-2.56569315022097,"Erosion"
"37","Oceanside 115th Ln, Long Beach","14","yearly_ROC_q3_dist_to_BP",-1.40953123833144,"Erosion"
"37","Oceanside 115th Ln, Long Beach","14","yearly_ROC_max_dist_to_BP",0.557554429223661,"Accretion"
"37","Oceanside 115th Ln, Long Beach","14","mean",-1.86443791335895,"Erosion"
"37","Oceanside 115th Ln, Long Beach","15","yearly_ROC_min_dist_to_BP",-6.10732221283561,"Erosion"
"37","Oceanside 115th Ln, Long Beach","15","yearly_ROC_q1_dist_to_BP",-4.03066910741691,"Erosion"
"37","Oceanside 115th Ln, Long Beach","15","yearly_ROC_med_dist_to_BP",-1.13701074411469,"Erosion"
"37","Oceanside 115th Ln, Long Beach","15","yearly_ROC_q3_dist_to_BP",3.17249349291149,"Accretion"
"37","Oceanside 115th Ln, Long Beach","15","yearly_ROC_max_dist_to_BP",10.2683488325957,"Accretion"
"37","Oceanside 115th Ln, Long Beach","15","mean",1.89267778716439,"Accretion"
"37","Oceanside 115th Ln, Long Beach","16","yearly_ROC_min_dist_to_BP",7.91290045835635,"Accretion"
"37","Oceanside 115th Ln, Long Beach","16","yearly_ROC_q1_dist_to_BP",3.55294026803142,"Accretion"
"37","Oceanside 115th Ln, Long Beach","16","yearly_ROC_med_dist_to_BP",-2.21655907296208,"Erosion"
"37","Oceanside 115th Ln, Long Beach","16","yearly_ROC_q3_dist_to_BP",-10.2078920759297,"Erosion"
"37","Oceanside 115th Ln, Long Beach","16","yearly_ROC_max_dist_to_BP",-21.9990673727565,"Erosion"
"37","Oceanside 115th Ln, Long Beach","16","mean",-6.58709954164365,"Erosion"
"37","Oceanside 115th Ln, Long Beach","17","yearly_ROC_min_dist_to_BP",-0.327290326075071,"Erosion"
"37","Oceanside 115th Ln, Long Beach","17","yearly_ROC_q1_dist_to_BP",0.6154991742175,"Accretion"
"37","Oceanside 115th Ln, Long Beach","17","yearly_ROC_med_dist_to_BP",1.99197238238221,"Accretion"
"37","Oceanside 115th Ln, Long Beach","17","yearly_ROC_q3_dist_to_BP",4.18964771236069,"Accretion"
"37","Oceanside 115th Ln, Long Beach","17","yearly_ROC_max_dist_to_BP",8.24993720525129,"Accretion"
"37","Oceanside 115th Ln, Long Beach","17","mean",3.67270967392493,"Accretion"
"37","Oceanside 115th Ln, Long Beach","18","yearly_ROC_min_dist_to_BP",-4.02469595112325,"Erosion"
"37","Oceanside 115th Ln, Long Beach","18","yearly_ROC_q1_dist_to_BP",-3.01439319623487,"Erosion"
"37","Oceanside 115th Ln, Long Beach","18","yearly_ROC_med_dist_to_BP",-1.57226327823812,"Erosion"
"37","Oceanside 115th Ln, Long Beach","18","yearly_ROC_q3_dist_to_BP",0.652878691161019,"Accretion"
"37","Oceanside 115th Ln, Long Beach","18","yearly_ROC_max_dist_to_BP",4.53220226227888,"Accretion"
"37","Oceanside 115th Ln, Long Beach","18","mean",-0.0246959511232472,"Erosion"
"37","Oceanside 115th Ln, Long Beach","19","yearly_ROC_min_dist_to_BP",1.46969097228903,"Accretion"
"37","Oceanside 115th Ln, Long Beach","19","yearly_ROC_q1_dist_to_BP",0.922611437765067,"Accretion"
"37","Oceanside 115th Ln, Long Beach","19","yearly_ROC_med_dist_to_BP",0.161372111736803,"Accretion"
"37","Oceanside 115th Ln, Long Beach","19","yearly_ROC_q3_dist_to_BP",-0.969924103301664,"Erosion"
"37","Oceanside 115th Ln, Long Beach","19","yearly_ROC_max_dist_to_BP",-2.82588723570135,"Erosion"
"37","Oceanside 115th Ln, Long Beach","19","mean",-0.530309027710971,"Erosion"
"38","Long Beach 11th St, Long Beach","97","yearly_ROC_min_dist_to_BP",NA,NA
"38","Long Beach 11th St, Long Beach","97","yearly_ROC_q1_dist_to_BP",NA,NA
"38","Long Beach 11th St, Long Beach","97","yearly_ROC_med_dist_to_BP",NA,NA
"38","Long Beach 11th St, Long Beach","97","yearly_ROC_q3_dist_to_BP",NA,NA
"38","Long Beach 11th St, Long Beach","97","yearly_ROC_max_dist_to_BP",NA,NA
"38","Long Beach 11th St, Long Beach","98","yearly_ROC_min_dist_to_BP",-4.26027631464443,"Erosion"
"38","Long Beach 11th St, Long Beach","98","yearly_ROC_q1_dist_to_BP",-3.86638264042204,"Erosion"
"38","Long Beach 11th St, Long Beach","98","yearly_ROC_med_dist_to_BP",-3.29299641246306,"Erosion"
"38","Long Beach 11th St, Long Beach","98","yearly_ROC_q3_dist_to_BP",-2.38547891307999,"Erosion"
"38","Long Beach 11th St, Long Beach","98","yearly_ROC_max_dist_to_BP",-0.755586327214377,"Erosion"
"38","Long Beach 11th St, Long Beach","98","mean",-2.76027631464443,"Erosion"
"38","Long Beach 11th St, Long Beach","99","yearly_ROC_min_dist_to_BP",-0.011184539652385,"Erosion"
"38","Long Beach 11th St, Long Beach","99","yearly_ROC_q1_dist_to_BP",-0.0198000348085691,"Erosion"
"38","Long Beach 11th St, Long Beach","99","yearly_ROC_med_dist_to_BP",-0.0612217148949374,"Erosion"
"38","Long Beach 11th St, Long Beach","99","yearly_ROC_q3_dist_to_BP",-0.197519782933158,"Erosion"
"38","Long Beach 11th St, Long Beach","99","yearly_ROC_max_dist_to_BP",-0.670035144142959,"Erosion"
"38","Long Beach 11th St, Long Beach","99","mean",-0.011184539652385,"Erosion"
"38","Long Beach 11th St, Long Beach","10","yearly_ROC_min_dist_to_BP",11.6547790650226,"Accretion"
"38","Long Beach 11th St, Long Beach","10","yearly_ROC_q1_dist_to_BP",11.9803305146823,"Accretion"
"38","Long Beach 11th St, Long Beach","10","yearly_ROC_med_dist_to_BP",12.4497800512119,"Accretion"
"38","Long Beach 11th St, Long Beach","10","yearly_ROC_q3_dist_to_BP",13.1847975495787,"Accretion"
"38","Long Beach 11th St, Long Beach","10","yearly_ROC_max_dist_to_BP",14.495286005355,"Accretion"
"38","Long Beach 11th St, Long Beach","10","mean",12.6547790650226,"Accretion"
"38","Long Beach 11th St, Long Beach","11","yearly_ROC_min_dist_to_BP",2.78648324632688,"Accretion"
"38","Long Beach 11th St, Long Beach","11","yearly_ROC_q1_dist_to_BP",2.7010352589602,"Accretion"
"38","Long Beach 11th St, Long Beach","11","yearly_ROC_med_dist_to_BP",2.5767726858712,"Accretion"
"38","Long Beach 11th St, Long Beach","11","yearly_ROC_q3_dist_to_BP",2.37958370070182,"Accretion"
"38","Long Beach 11th St, Long Beach","11","yearly_ROC_max_dist_to_BP",2.01916380515316,"Accretion"
"38","Long Beach 11th St, Long Beach","11","mean",2.78648324632688,"Accretion"
"38","Long Beach 11th St, Long Beach","12","yearly_ROC_min_dist_to_BP",17.6088039641996,"Accretion"
"38","Long Beach 11th St, Long Beach","12","yearly_ROC_q1_dist_to_BP",16.0402503969648,"Accretion"
"38","Long Beach 11th St, Long Beach","12","yearly_ROC_med_dist_to_BP",13.7650929391504,"Accretion"
"38","Long Beach 11th St, Long Beach","12","yearly_ROC_q3_dist_to_BP",10.1686732976968,"Accretion"
"38","Long Beach 11th St, Long Beach","12","yearly_ROC_max_dist_to_BP",3.63813781654322,"Accretion"
"38","Long Beach 11th St, Long Beach","12","mean",11.1088039641996,"Accretion"
"38","Long Beach 11th St, Long Beach","13","yearly_ROC_min_dist_to_BP",-7.66999731221549,"Erosion"
"38","Long Beach 11th St, Long Beach","13","yearly_ROC_q1_dist_to_BP",-5.08695233918079,"Erosion"
"38","Long Beach 11th St, Long Beach","13","yearly_ROC_med_dist_to_BP",-1.21547969673643,"Erosion"
"38","Long Beach 11th St, Long Beach","13","yearly_ROC_q3_dist_to_BP",5.2263051663015,"Accretion"
"38","Long Beach 11th St, Long Beach","13","yearly_ROC_max_dist_to_BP",18.0550754083991,"Accretion"
"38","Long Beach 11th St, Long Beach","13","mean",4.83000268778451,"Accretion"
"38","Long Beach 11th St, Long Beach","14","yearly_ROC_min_dist_to_BP",-5.95027534114661,"Erosion"
"38","Long Beach 11th St, Long Beach","14","yearly_ROC_q1_dist_to_BP",-7.12720314037752,"Erosion"
"38","Long Beach 11th St, Long Beach","14","yearly_ROC_med_dist_to_BP",-8.77543222255158,"Erosion"
"38","Long Beach 11th St, Long Beach","14","yearly_ROC_q3_dist_to_BP",-11.2481094627903,"Erosion"
"38","Long Beach 11th St, Long Beach","14","yearly_ROC_max_dist_to_BP",-15.3664540399454,"Erosion"
"38","Long Beach 11th St, Long Beach","14","mean",-10.4502753411466,"Erosion"
"38","Long Beach 11th St, Long Beach","15","yearly_ROC_min_dist_to_BP",4.73243227410311,"Accretion"
"38","Long Beach 11th St, Long Beach","15","yearly_ROC_q1_dist_to_BP",4.20929039268587,"Accretion"
"38","Long Beach 11th St, Long Beach","15","yearly_ROC_med_dist_to_BP",3.45370629441798,"Accretion"
"38","Long Beach 11th St, Long Beach","15","yearly_ROC_q3_dist_to_BP",2.26701391427121,"Accretion"
"38","Long Beach 11th St, Long Beach","15","yearly_ROC_max_dist_to_BP",0.135578052666728,"Accretion"
"38","Long Beach 11th St, Long Beach","15","mean",2.73243227410311,"Accretion"
"38","Long Beach 11th St, Long Beach","16","yearly_ROC_min_dist_to_BP",2.12365045600846,"Accretion"
"38","Long Beach 11th St, Long Beach","16","yearly_ROC_q1_dist_to_BP",1.8818653261558,"Accretion"
"38","Long Beach 11th St, Long Beach","16","yearly_ROC_med_dist_to_BP",1.52808390458903,"Accretion"
"38","Long Beach 11th St, Long Beach","16","yearly_ROC_q3_dist_to_BP",0.961281429545744,"Accretion"
"38","Long Beach 11th St, Long Beach","16","yearly_ROC_max_dist_to_BP",-0.0924340286419661,"Erosion"
"38","Long Beach 11th St, Long Beach","16","mean",1.12365045600846,"Accretion"
"38","Long Beach 11th St, Long Beach","17","yearly_ROC_min_dist_to_BP",-7.30283379242307,"Erosion"
"38","Long Beach 11th St, Long Beach","17","yearly_ROC_q1_dist_to_BP",-8.3530067104941,"Erosion"
"38","Long Beach 11th St, Long Beach","17","yearly_ROC_med_dist_to_BP",-9.89649525931026,"Erosion"
"38","Long Beach 11th St, Long Beach","17","yearly_ROC_q3_dist_to_BP",-12.3862828541423,"Erosion"
"38","Long Beach 11th St, Long Beach","17","yearly_ROC_max_dist_to_BP",-17.0691231645983,"Erosion"
"38","Long Beach 11th St, Long Beach","17","mean",-11.8028337924231,"Erosion"
"38","Long Beach 11th St, Long Beach","18","yearly_ROC_min_dist_to_BP",-0.506963106444579,"Erosion"
"38","Long Beach 11th St, Long Beach","18","yearly_ROC_q1_dist_to_BP",1.57781161852733,"Accretion"
"38","Long Beach 11th St, Long Beach","18","yearly_ROC_med_dist_to_BP",4.73162903499818,"Accretion"
"38","Long Beach 11th St, Long Beach","18","yearly_ROC_q3_dist_to_BP",10.0573993982959,"Accretion"
"38","Long Beach 11th St, Long Beach","18","yearly_ROC_max_dist_to_BP",20.9576467454237,"Accretion"
"38","Long Beach 11th St, Long Beach","18","mean",9.99303689355542,"Accretion"
"38","Long Beach 11th St, Long Beach","19","yearly_ROC_min_dist_to_BP",-6.92971908802603,"Erosion"
"38","Long Beach 11th St, Long Beach","19","yearly_ROC_q1_dist_to_BP",-4.26846425879525,"Erosion"
"38","Long Beach 11th St, Long Beach","19","yearly_ROC_med_dist_to_BP",-0.443295451265189,"Erosion"
"38","Long Beach 11th St, Long Beach","19","yearly_ROC_q3_dist_to_BP",5.52099706310596,"Accretion"
"38","Long Beach 11th St, Long Beach","19","yearly_ROC_max_dist_to_BP",16.1058668344616,"Accretion"
"38","Long Beach 11th St, Long Beach","19","mean",4.57028091197397,"Accretion"
"39","Holman, Long Beach","97","yearly_ROC_min_dist_to_BP",NA,NA
"39","Holman, Long Beach","97","yearly_ROC_q1_dist_to_BP",NA,NA
"39","Holman, Long Beach","97","yearly_ROC_med_dist_to_BP",NA,NA
"39","Holman, Long Beach","97","yearly_ROC_q3_dist_to_BP",NA,NA
"39","Holman, Long Beach","97","yearly_ROC_max_dist_to_BP",NA,NA
"39","Holman, Long Beach","98","yearly_ROC_min_dist_to_BP",0.278433274819165,"Accretion"
"39","Holman, Long Beach","98","yearly_ROC_q1_dist_to_BP",0.236540018305603,"Accretion"
"39","Holman, Long Beach","98","yearly_ROC_med_dist_to_BP",0.183156036928613,"Accretion"
"39","Holman, Long Beach","98","yearly_ROC_q3_dist_to_BP",0.114393816708859,"Accretion"
"39","Holman, Long Beach","98","yearly_ROC_max_dist_to_BP",0.0291108293506449,"Accretion"
"39","Holman, Long Beach","98","mean",0.278433274819165,"Accretion"
"39","Holman, Long Beach","99","yearly_ROC_min_dist_to_BP",-1.16732519935154,"Erosion"
"39","Holman, Long Beach","99","yearly_ROC_q1_dist_to_BP",-1.03820493675787,"Erosion"
"39","Holman, Long Beach","99","yearly_ROC_med_dist_to_BP",-0.85925443773524,"Erosion"
"39","Holman, Long Beach","99","yearly_ROC_q3_dist_to_BP",-0.594864579162063,"Erosion"
"39","Holman, Long Beach","99","yearly_ROC_max_dist_to_BP",-0.165195414328212,"Erosion"
"39","Holman, Long Beach","99","mean",-0.667325199351541,"Erosion"
"39","Holman, Long Beach","10","yearly_ROC_min_dist_to_BP",7.16572526507442,"Accretion"
"39","Holman, Long Beach","10","yearly_ROC_q1_dist_to_BP",6.69461772300392,"Accretion"
"39","Holman, Long Beach","10","yearly_ROC_med_dist_to_BP",6.03606352960263,"Accretion"
"39","Holman, Long Beach","10","yearly_ROC_q3_dist_to_BP",5.0506961931103,"Accretion"
"39","Holman, Long Beach","10","yearly_ROC_max_dist_to_BP",3.41610913350453,"Accretion"
"39","Holman, Long Beach","10","mean",5.66572526507442,"Accretion"
"39","Holman, Long Beach","11","yearly_ROC_min_dist_to_BP",-6.03284554932633,"Erosion"
"39","Holman, Long Beach","11","yearly_ROC_q1_dist_to_BP",-5.55448663326544,"Erosion"
"39","Holman, Long Beach","11","yearly_ROC_med_dist_to_BP",-4.88274920229192,"Erosion"
"39","Holman, Long Beach","11","yearly_ROC_q3_dist_to_BP",-3.87069035056926,"Erosion"
"39","Holman, Long Beach","11","yearly_ROC_max_dist_to_BP",-2.17204641195943,"Erosion"
"39","Holman, Long Beach","11","mean",-4.53284554932633,"Erosion"
"39","Holman, Long Beach","12","yearly_ROC_min_dist_to_BP",5.48279654386814,"Accretion"
"39","Holman, Long Beach","12","yearly_ROC_q1_dist_to_BP",4.75588116515195,"Accretion"
"39","Holman, Long Beach","12","yearly_ROC_med_dist_to_BP",3.74746999914804,"Accretion"
"39","Holman, Long Beach","12","yearly_ROC_q3_dist_to_BP",2.25482480993519,"Accretion"
"39","Holman, Long Beach","12","yearly_ROC_max_dist_to_BP",-0.180901515906026,"Erosion"
"39","Holman, Long Beach","12","mean",2.98279654386814,"Accretion"
"39","Holman, Long Beach","13","yearly_ROC_min_dist_to_BP",4.09490061163357,"Accretion"
"39","Holman, Long Beach","13","yearly_ROC_q1_dist_to_BP",3.7701754055965,"Accretion"
"39","Holman, Long Beach","13","yearly_ROC_med_dist_to_BP",3.31226372739464,"Accretion"
"39","Holman, Long Beach","13","yearly_ROC_q3_dist_to_BP",2.61810700904639,"Accretion"
"39","Holman, Long Beach","13","yearly_ROC_max_dist_to_BP",1.4414139378148,"Accretion"
"39","Holman, Long Beach","13","mean",3.09490061163357,"Accretion"
"39","Holman, Long Beach","14","yearly_ROC_min_dist_to_BP",1.6108304779941,"Accretion"
"39","Holman, Long Beach","14","yearly_ROC_q1_dist_to_BP",1.21082202744818,"Accretion"
"39","Holman, Long Beach","14","yearly_ROC_med_dist_to_BP",0.642376870074458,"Accretion"
"39","Holman, Long Beach","14","yearly_ROC_q3_dist_to_BP",-0.229236157682777,"Erosion"
"39","Holman, Long Beach","14","yearly_ROC_max_dist_to_BP",-1.73459985923474,"Erosion"
"39","Holman, Long Beach","14","mean",0.110830477994104,"Accretion"
"39","Holman, Long Beach","15","yearly_ROC_min_dist_to_BP",-3.77122060255908,"Erosion"
"39","Holman, Long Beach","15","yearly_ROC_q1_dist_to_BP",-2.51413677558484,"Erosion"
"39","Holman, Long Beach","15","yearly_ROC_med_dist_to_BP",-0.710500835093342,"Erosion"
"39","Holman, Long Beach","15","yearly_ROC_q3_dist_to_BP",2.0950451603692,"Accretion"
"39","Holman, Long Beach","15","yearly_ROC_max_dist_to_BP",7.05793206218396,"Accretion"
"39","Holman, Long Beach","15","mean",1.22877939744092,"Accretion"
"39","Holman, Long Beach","16","yearly_ROC_min_dist_to_BP",3.95931484369795,"Accretion"
"39","Holman, Long Beach","16","yearly_ROC_q1_dist_to_BP",2.61799020251495,"Accretion"
"39","Holman, Long Beach","16","yearly_ROC_med_dist_to_BP",0.752728682012168,"Accretion"
"39","Holman, Long Beach","16","yearly_ROC_q3_dist_to_BP",-2.01787989672972,"Erosion"
"39","Holman, Long Beach","16","yearly_ROC_max_dist_to_BP",-6.56387070119275,"Erosion"
"39","Holman, Long Beach","16","mean",-1.04068515630205,"Erosion"
"39","Holman, Long Beach","17","yearly_ROC_min_dist_to_BP",-3.03377153233646,"Erosion"
"39","Holman, Long Beach","17","yearly_ROC_q1_dist_to_BP",-2.64947674773023,"Erosion"
"39","Holman, Long Beach","17","yearly_ROC_med_dist_to_BP",-2.09814584000035,"Erosion"
"39","Holman, Long Beach","17","yearly_ROC_q3_dist_to_BP",-1.2406549521019,"Erosion"
"39","Holman, Long Beach","17","yearly_ROC_max_dist_to_BP",0.275940123669166,"Accretion"
"39","Holman, Long Beach","17","mean",-1.53377153233646,"Erosion"
"39","Holman, Long Beach","18","yearly_ROC_min_dist_to_BP",0.608650399912158,"Accretion"
"39","Holman, Long Beach","18","yearly_ROC_q1_dist_to_BP",1.39693442521105,"Accretion"
"39","Holman, Long Beach","18","yearly_ROC_med_dist_to_BP",2.51720804861777,"Accretion"
"39","Holman, Long Beach","18","yearly_ROC_q3_dist_to_BP",4.23510651765717,"Accretion"
"39","Holman, Long Beach","18","yearly_ROC_max_dist_to_BP",7.2026326908961,"Accretion"
"39","Holman, Long Beach","18","mean",3.60865039991216,"Accretion"
"39","Holman, Long Beach","19","yearly_ROC_min_dist_to_BP",-11.4970066123884,"Erosion"
"39","Holman, Long Beach","19","yearly_ROC_q1_dist_to_BP",-10.9050671376537,"Erosion"
"39","Holman, Long Beach","19","yearly_ROC_med_dist_to_BP",-10.0794580179097,"Erosion"
"39","Holman, Long Beach","19","yearly_ROC_q3_dist_to_BP",-8.84782280478911,"Erosion"
"39","Holman, Long Beach","19","yearly_ROC_max_dist_to_BP",-6.81310010449856,"Erosion"
"39","Holman, Long Beach","19","mean",-9.49700661238839,"Erosion"
"40","Oceanview South, Long Beach","97","yearly_ROC_min_dist_to_BP",NA,NA
"40","Oceanview South, Long Beach","97","yearly_ROC_q1_dist_to_BP",NA,NA
"40","Oceanview South, Long Beach","97","yearly_ROC_med_dist_to_BP",NA,NA
"40","Oceanview South, Long Beach","97","yearly_ROC_q3_dist_to_BP",NA,NA
"40","Oceanview South, Long Beach","97","yearly_ROC_max_dist_to_BP",NA,NA
"40","Oceanview South, Long Beach","98","yearly_ROC_min_dist_to_BP",3.61583709874121,"Accretion"
"40","Oceanview South, Long Beach","98","yearly_ROC_q1_dist_to_BP",3.17720535418641,"Accretion"
"40","Oceanview South, Long Beach","98","yearly_ROC_med_dist_to_BP",2.60532720367528,"Accretion"
"40","Oceanview South, Long Beach","98","yearly_ROC_q3_dist_to_BP",1.83183852060407,"Accretion"
"40","Oceanview South, Long Beach","98","yearly_ROC_max_dist_to_BP",0.738443777653395,"Accretion"
"40","Oceanview South, Long Beach","98","mean",2.61583709874121,"Accretion"
"40","Oceanview South, Long Beach","99","yearly_ROC_min_dist_to_BP",-10.2748015416557,"Erosion"
"40","Oceanview South, Long Beach","99","yearly_ROC_q1_dist_to_BP",-8.96459217970369,"Erosion"
